PSR %CPU
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 32.5
  0  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 32.5
  0  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 32.6
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 32.6
  1  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 32.6
  1  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 32.5
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 32.6
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 32.6
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 32.7
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 32.7
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 32.7
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 32.7
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  0  0.5
PSR %CPU
  1 32.7
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  0  0.5
PSR %CPU
  1 32.7
  3  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  3 32.8
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  3 32.8
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  1 32.8
  3  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  3 32.8
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  3 32.8
  2  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  3 32.8
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  3  0.5
PSR %CPU
  3 32.8
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  0  0.5
PSR %CPU
  3 32.9
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  0  0.5
PSR %CPU
  3 32.9
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  0  0.5
PSR %CPU
  3 32.9
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  1  0.5
PSR %CPU
  3 33.0
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.6
  1  0.5
PSR %CPU
  3 32.9
  0  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 33.0
  3  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 33.0
  3  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 33.0
  3  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 33.0
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 33.0
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 33.0
  3  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 32.9
  1  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 33.0
  1  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  3 33.0
  1  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  1  0.5
PSR %CPU
  1 33.0
  1  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  1  0.5
PSR %CPU
  1 33.0
  3  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.0
  3  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.0
  3  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.0
  3  0.6
  3  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  1  0.5
PSR %CPU
  3 33.0
  2  0.6
  3  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  1  0.5
PSR %CPU
  1 33.1
  2  0.6
  3  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  1  0.5
PSR %CPU
  3 33.1
  2  0.6
  3  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.6
  1  0.5
PSR %CPU
  3 33.1
  1  0.6
  3  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.6
  1  0.5
PSR %CPU
  1 33.1
  1  0.6
  3  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.6
  2  0.5
PSR %CPU
  3 33.1
  1  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.6
  2  0.5
PSR %CPU
  3 33.1
  1  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  1  0.5
PSR %CPU
  1 33.1
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  1  0.5
PSR %CPU
  1 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  3  0.5
PSR %CPU
  3 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.6
  3  0.5
PSR %CPU
  1 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.3
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.2
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  3 33.2
  3  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  0 33.3
  2  0.6
  2  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 33.2
  3  0.6
  2  0.0
  2  0.6
  3  0.0
  2  0.0
  2  0.0
  3  0.6
  3  0.5
PSR %CPU
  1 33.2
  3  0.6
  3  0.0
  1  0.6
  0  0.0
  2  0.0
  3  0.0
  3  0.6
  1  0.5
PSR %CPU
  2 33.2
  3  0.6
  3  0.0
  1  0.6
  0  0.0
  0  0.0
  0  0.0
  2  0.6
  0  0.5
PSR %CPU
  3 33.2
  3  0.6
  3  0.0
  1  0.6
  0  0.0
  0  0.0
  0  0.0
  0  0.6
  0  0.5
PSR %CPU
  0 33.3
  3  0.6
  1  0.0
  3  0.6
  0  0.0
  0  0.0
  2  0.0
  0  0.6
  0  0.5
PSR %CPU
  0 33.3
  3  0.6
  1  0.0
  3  0.6
  0  0.0
  0  0.0
  2  0.0
  2  0.6
  0  0.5
PSR %CPU
  0 33.4
  2  0.6
  2  0.0
  2  0.6
  1  0.0
  2  0.0
  2  0.0
  1  0.6
  2  0.5
PSR %CPU
  1 33.4
  2  0.6
  2  0.0
  2  0.6
  2  0.0
  2  0.0
  2  0.0
  2  0.6
  2  0.5
PSR %CPU
  1 33.4
  0  0.6
  0  0.0
  3  0.6
  2  0.0
  3  0.0
  3  0.0
  0  0.6
  2  0.5
PSR %CPU
  2 33.4
  1  0.6
  0  0.0
  3  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.6
  3  0.5
PSR %CPU
  2 33.5
  1  0.6
  1  0.0
  1  0.6
  1  0.0
  1  0.0
  0  0.0
  0  0.6
  2  0.5
PSR %CPU
  2 33.5
  0  0.6
  3  0.0
  1  0.6
  0  0.0
  1  0.0
  1  0.0
  0  0.6
  3  0.5
PSR %CPU
  2 33.6
  1  0.6
  3  0.0
  3  0.6
  1  0.0
  1  0.0
  1  0.0
  3  0.6
  0  0.5
PSR %CPU
  2 33.5
  3  0.6
  3  0.0
  1  0.6
  1  0.0
  1  0.0
  1  0.0
  0  0.6
  0  0.5
PSR %CPU
  2 33.6
  3  0.7
  3  0.0
  3  0.6
  1  0.0
  2  0.0
  2  0.0
  0  0.6
  2  0.5
PSR %CPU
  2 33.6
  3  0.7
  3  0.0
  3  0.6
  1  0.0
  2  0.0
  0  0.0
  0  0.6
  3  0.5
PSR %CPU
  2 33.7
  0  0.6
  3  0.0
  3  0.6
  0  0.0
  3  0.0
  0  0.0
  0  0.6
  3  0.5
PSR %CPU
  2 33.7
  0  0.6
  3  0.0
  1  0.6
  0  0.0
  3  0.0
  1  0.0
  2  0.6
  3  0.5
PSR %CPU
  0 33.8
  3  0.7
  1  0.0
  1  0.6
  2  0.0
  0  0.0
  1  0.0
  2  0.6
  3  0.5
PSR %CPU
  0 33.8
  0  0.7
  1  0.0
  2  0.6
  2  0.0
  2  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 33.9
  0  0.7
  1  0.0
  0  0.6
  2  0.0
  2  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  2 33.9
  2  0.7
  3  0.0
  0  0.6
  2  0.0
  2  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  0 33.9
  0  0.7
  3  0.0
  3  0.6
  3  0.0
  1  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  2 34.0
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  0 34.0
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  2 34.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  2 34.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  3  0.0
  2  0.6
  2  0.6
PSR %CPU
  2 34.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  3  0.0
  1  0.6
  2  0.6
PSR %CPU
  2 34.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  0 34.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  0 34.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  3  0.0
  3  0.6
  2  0.6
PSR %CPU
  2 34.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  3  0.0
  3  0.6
  2  0.6
PSR %CPU
  2 34.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  3  0.0
  3  0.6
  2  0.6
PSR %CPU
  0 34.1
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  3  0.0
  3  0.6
  3  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  3  0.0
  3  0.6
  3  0.6
PSR %CPU
  0 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  3  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  2  0.6
PSR %CPU
  0 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  2  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  0 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  2  0.6
PSR %CPU
  0 34.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  2  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  2  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  0 34.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  2 34.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  0 34.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  2 34.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  2 34.2
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  0  0.6
  0  0.6
PSR %CPU
  2 34.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 34.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 34.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 34.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 34.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 34.3
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  0 34.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  0  0.6
PSR %CPU
  2 34.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 34.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  3  0.0
  2  0.6
  1  0.6
PSR %CPU
  0 34.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.5
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 34.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.6
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.5
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  0 34.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.6
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.5
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.6
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.6
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 34.6
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 34.7
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 34.7
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 34.6
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.7
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.7
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 34.8
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 34.7
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.8
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.8
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.8
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 34.9
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 34.9
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 34.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  2  0.6
PSR %CPU
  0 34.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  2  0.6
PSR %CPU
  2 34.9
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  2  0.6
PSR %CPU
  2 34.9
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  2 34.9
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  2 34.9
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 34.9
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 35.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 34.9
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 35.0
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 34.9
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 34.9
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 34.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 35.0
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 35.0
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 35.0
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 35.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 35.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 35.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 35.0
  2  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 35.0
  2  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 35.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 35.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 35.0
  2  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 35.0
  2  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  2 35.0
  1  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 35.0
  1  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 35.0
  1  0.6
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  2 35.1
  2  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 35.1
  2  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 35.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 35.1
  2  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 35.1
  2  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 35.1
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 35.2
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  1 35.1
  2  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  1 35.2
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  1 35.2
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  3 35.1
  1  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  3 35.2
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.2
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.2
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.3
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.3
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.3
  2  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.2
  1  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 35.3
  1  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 35.3
  1  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  3 35.3
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.3
  1  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.3
  1  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.3
  1  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.3
  1  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.3
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 35.4
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
